order_item_id,order_id,product_id,quantity,unit_price
ITEM-000963,ORDER-00392,PROD-0287,1,127.57
ITEM-000964,ORDER-00392,PROD-0433,1,189.94
ITEM-000965,ORDER-00392,PROD-0067,3,82.97
ITEM-000966,ORDER-00393,PROD-0392,2,105.91
ITEM-000967,ORDER-00394,PROD-0306,3,59.83
ITEM-000968,ORDER-00395,PROD-0334,1,60.95
ITEM-000969,ORDER-00395,PROD-0196,1,186.79
ITEM-000970,ORDER-00396,PROD-0290,3,57.05
ITEM-000971,ORDER-00396,PROD-0311,1,79.49
ITEM-000972,ORDER-00396,PROD-0167,3,196.26
ITEM-000973,ORDER-00397,PROD-0433,2,160.64
ITEM-000974,ORDER-00397,PROD-0113,3,174.46
ITEM-000975,ORDER-00398,PROD-0119,3,12.88
ITEM-000976,ORDER-00398,PROD-0013,3,62.15
ITEM-000977,ORDER-00399,PROD-0095,1,68.41
ITEM-000978,ORDER-00400,PROD-0029,2,61.47
ITEM-000979,ORDER-00400,PROD-0417,2,39.95
ITEM-000980,ORDER-00401,PROD-0321,3,132.06
ITEM-000981,ORDER-00401,PROD-0376,1,191.66
ITEM-000982,ORDER-00401,PROD-0367,1,96.63
ITEM-000983,ORDER-00402,PROD-0329,3,136.27
ITEM-000984,ORDER-00403,PROD-0065,1,44.15
ITEM-000985,ORDER-00404,PROD-0259,2,148.57
ITEM-000986,ORDER-00404,PROD-0121,2,52.42
ITEM-000987,ORDER-00404,PROD-0407,1,159.54
ITEM-000988,ORDER-00404,PROD-0429,2,181.62
ITEM-000989,ORDER-00405,PROD-0235,2,179.49
ITEM-000990,ORDER-00405,PROD-0093,3,155.33
ITEM-000991,ORDER-00405,PROD-0210,3,82.92
ITEM-000992,ORDER-00406,PROD-0242,3,166.42
ITEM-000993,ORDER-00406,PROD-0307,2,136.81
ITEM-000994,ORDER-00407,PROD-0214,2,169.13
ITEM-000995,ORDER-00407,PROD-0067,1,65.15
ITEM-000996,ORDER-00407,PROD-0186,3,119.24
ITEM-000997,ORDER-00408,PROD-0424,3,54.24
ITEM-000998,ORDER-00408,PROD-0374,2,25.18
ITEM-000999,ORDER-00408,PROD-0056,1,13.5
ITEM-001000,ORDER-00409,PROD-0010,1,106.07
ITEM-001001,ORDER-00410,PROD-0379,3,35.23
ITEM-001002,ORDER-00410,PROD-0335,2,199.35
ITEM-001003,ORDER-00410,PROD-0210,3,96.37
ITEM-001004,ORDER-00411,PROD-0334,3,10.91
ITEM-001005,ORDER-00412,PROD-0461,1,45.25
ITEM-001006,ORDER-00412,PROD-0488,1,167.5
ITEM-001007,ORDER-00412,PROD-0375,2,132.46
ITEM-001008,ORDER-00412,PROD-0186,1,17.29
ITEM-001009,ORDER-00413,PROD-0434,3,7.87
ITEM-001010,ORDER-00413,PROD-0054,1,145.39
ITEM-001011,ORDER-00413,PROD-0444,3,56.45
ITEM-001012,ORDER-00413,PROD-0479,1,19.82
ITEM-001013,ORDER-00414,PROD-0384,1,181.4
ITEM-001014,ORDER-00414,PROD-0349,2,101.55
ITEM-001015,ORDER-00414,PROD-0379,2,155.68
ITEM-001016,ORDER-00415,PROD-0358,3,161.29
ITEM-001017,ORDER-00415,PROD-0301,2,77.59
ITEM-001018,ORDER-00416,PROD-0282,3,176.99
ITEM-001019,ORDER-00416,PROD-0451,1,173.68
ITEM-001020,ORDER-00417,PROD-0078,2,156.0
ITEM-001021,ORDER-00417,PROD-0169,2,143.01
ITEM-001022,ORDER-00417,PROD-0006,3,97.59
ITEM-001023,ORDER-00417,PROD-0013,3,184.23
ITEM-001024,ORDER-00418,PROD-0181,1,138.7
ITEM-001025,ORDER-00419,PROD-0009,3,38.67
ITEM-001026,ORDER-00420,PROD-0160,3,94.42
ITEM-001027,ORDER-00420,PROD-0314,1,96.96
ITEM-001028,ORDER-00420,PROD-0025,3,66.88
ITEM-001029,ORDER-00421,PROD-0453,2,97.11
ITEM-001030,ORDER-00421,PROD-0211,2,46.49
ITEM-001031,ORDER-00421,PROD-0316,2,158.78
ITEM-001032,ORDER-00421,PROD-0277,2,181.11
ITEM-001033,ORDER-00422,PROD-0264,1,27.61
ITEM-001034,ORDER-00422,PROD-0437,3,197.46
ITEM-001035,ORDER-00423,PROD-0024,1,199.31
ITEM-001036,ORDER-00423,PROD-0246,1,16.9
ITEM-001037,ORDER-00423,PROD-0066,3,27.59
ITEM-001038,ORDER-00423,PROD-0008,1,45.11
ITEM-001039,ORDER-00424,PROD-0422,3,89.68
ITEM-001040,ORDER-00424,PROD-0089,1,188.41
ITEM-001041,ORDER-00425,PROD-0497,2,34.08
ITEM-001042,ORDER-00425,PROD-0123,3,110.11
ITEM-001043,ORDER-00426,PROD-0119,3,141.73
ITEM-001044,ORDER-00426,PROD-0256,2,174.17
ITEM-001045,ORDER-00427,PROD-0070,3,138.63
ITEM-001046,ORDER-00427,PROD-0452,1,27.86
ITEM-001047,ORDER-00428,PROD-0453,1,189.57
ITEM-001048,ORDER-00429,PROD-0324,2,170.64
ITEM-001049,ORDER-00429,PROD-0406,3,31.7
ITEM-001050,ORDER-00429,PROD-0391,2,186.98
ITEM-001051,ORDER-00429,PROD-0488,2,191.33
ITEM-001052,ORDER-00430,PROD-0355,2,87.26
ITEM-001053,ORDER-00430,PROD-0076,3,7.06
ITEM-001054,ORDER-00430,PROD-0300,2,14.51
ITEM-001055,ORDER-00431,PROD-0063,3,172.02
ITEM-001056,ORDER-00431,PROD-0221,1,154.47
ITEM-001057,ORDER-00431,PROD-0141,1,193.69
ITEM-001058,ORDER-00432,PROD-0082,2,38.38
ITEM-001059,ORDER-00432,PROD-0380,2,106.55
ITEM-001060,ORDER-00432,PROD-0132,2,147.88
ITEM-001061,ORDER-00433,PROD-0129,2,69.26
ITEM-001062,ORDER-00433,PROD-0442,1,165.34
ITEM-001063,ORDER-00433,PROD-0104,3,196.39
ITEM-001064,ORDER-00433,PROD-0121,2,146.23
ITEM-001065,ORDER-00434,PROD-0082,3,79.64
ITEM-001066,ORDER-00434,PROD-0114,3,168.08
ITEM-001067,ORDER-00435,PROD-0397,3,82.3
ITEM-001068,ORDER-00435,PROD-0047,2,28.67
ITEM-001069,ORDER-00436,PROD-0239,3,46.48
ITEM-001070,ORDER-00436,PROD-0402,2,198.54
ITEM-001071,ORDER-00437,PROD-0293,2,14.55
ITEM-001072,ORDER-00437,PROD-0096,1,47.67
ITEM-001073,ORDER-00437,PROD-0475,3,41.35
ITEM-001074,ORDER-00438,PROD-0405,1,198.78
ITEM-001075,ORDER-00438,PROD-0460,2,53.67
ITEM-001076,ORDER-00439,PROD-0248,3,93.97
ITEM-001077,ORDER-00439,PROD-0008,2,19.16
ITEM-001078,ORDER-00439,PROD-0320,2,99.4
ITEM-001079,ORDER-00439,PROD-0366,3,135.32
ITEM-001080,ORDER-00440,PROD-0124,3,60.0
ITEM-001081,ORDER-00440,PROD-0102,3,189.23
ITEM-001082,ORDER-00441,PROD-0270,2,9.08
ITEM-001083,ORDER-00441,PROD-0166,3,74.69
ITEM-001084,ORDER-00441,PROD-0341,1,42.14
ITEM-001085,ORDER-00442,PROD-0321,2,146.89
ITEM-001086,ORDER-00443,PROD-0177,3,180.09
ITEM-001087,ORDER-00443,PROD-0326,3,90.27
ITEM-001088,ORDER-00443,PROD-0456,2,193.12
ITEM-001089,ORDER-00443,PROD-0019,2,8.97
ITEM-001090,ORDER-00444,PROD-0428,2,69.08
ITEM-001091,ORDER-00445,PROD-0120,1,6.38
ITEM-001092,ORDER-00446,PROD-0446,3,44.11
ITEM-001093,ORDER-00446,PROD-0326,1,29.7
ITEM-001094,ORDER-00446,PROD-0325,1,193.85
ITEM-001095,ORDER-00447,PROD-0040,2,89.13
ITEM-001096,ORDER-00448,PROD-0416,2,145.05
ITEM-001097,ORDER-00449,PROD-0264,3,18.71
ITEM-001098,ORDER-00449,PROD-0279,2,134.77
ITEM-001099,ORDER-00449,PROD-0451,3,28.16
ITEM-001100,ORDER-00450,PROD-0384,3,81.55
ITEM-001101,ORDER-00450,PROD-0416,3,129.37
ITEM-001102,ORDER-00450,PROD-0143,1,137.3
ITEM-001103,ORDER-00450,PROD-0028,2,10.74
ITEM-001104,ORDER-00451,PROD-0186,1,181.15
ITEM-001105,ORDER-00451,PROD-0038,1,179.81
ITEM-001106,ORDER-00451,PROD-0483,2,77.03
ITEM-001107,ORDER-00451,PROD-0342,1,68.58
ITEM-001108,ORDER-00452,PROD-0208,1,60.34
ITEM-001109,ORDER-00452,PROD-0063,2,52.34
ITEM-001110,ORDER-00453,PROD-0079,2,89.37
ITEM-001111,ORDER-00454,PROD-0364,1,176.51
ITEM-001112,ORDER-00454,PROD-0109,2,174.8
ITEM-001113,ORDER-00454,PROD-0055,3,53.85
ITEM-001114,ORDER-00454,PROD-0455,1,122.76
ITEM-001115,ORDER-00455,PROD-0179,2,142.14
ITEM-001116,ORDER-00456,PROD-0111,1,19.79
ITEM-001117,ORDER-00457,PROD-0396,2,132.79
ITEM-001118,ORDER-00457,PROD-0041,3,98.63
ITEM-001119,ORDER-00457,PROD-0401,3,41.35
ITEM-001120,ORDER-00458,PROD-0106,3,181.25
ITEM-001121,ORDER-00458,PROD-0464,3,99.14
ITEM-001122,ORDER-00459,PROD-0032,2,21.89
ITEM-001123,ORDER-00459,PROD-0053,2,71.08
ITEM-001124,ORDER-00459,PROD-0282,1,83.29
ITEM-001125,ORDER-00459,PROD-0281,3,15.61
ITEM-001126,ORDER-00460,PROD-0035,2,44.99
ITEM-001127,ORDER-00460,PROD-0157,1,63.67
ITEM-001128,ORDER-00460,PROD-0458,1,64.41
ITEM-001129,ORDER-00461,PROD-0018,1,119.97
ITEM-001130,ORDER-00461,PROD-0409,2,188.13
ITEM-001131,ORDER-00461,PROD-0059,3,194.19
ITEM-001132,ORDER-00461,PROD-0400,3,112.54
ITEM-001133,ORDER-00462,PROD-0139,3,29.41
ITEM-001134,ORDER-00462,PROD-0182,1,72.68
ITEM-001135,ORDER-00462,PROD-0281,1,196.19
ITEM-001136,ORDER-00462,PROD-0377,2,114.24
ITEM-001137,ORDER-00463,PROD-0213,2,113.62
ITEM-001138,ORDER-00463,PROD-0477,3,127.01
ITEM-001139,ORDER-00463,PROD-0149,3,47.01
ITEM-001140,ORDER-00464,PROD-0241,2,140.68
ITEM-001141,ORDER-00464,PROD-0312,2,117.14
ITEM-001142,ORDER-00464,PROD-0452,3,177.53
ITEM-001143,ORDER-00464,PROD-0318,3,148.16
ITEM-001144,ORDER-00465,PROD-0145,3,187.79
ITEM-001145,ORDER-00466,PROD-0054,1,199.06
ITEM-001146,ORDER-00467,PROD-0473,2,135.09
ITEM-001147,ORDER-00467,PROD-0262,1,113.76
ITEM-001148,ORDER-00467,PROD-0083,3,157.57
ITEM-001149,ORDER-00467,PROD-0114,1,194.66
ITEM-001150,ORDER-00468,PROD-0346,1,101.83
ITEM-001151,ORDER-00468,PROD-0071,2,183.77
ITEM-001152,ORDER-00469,PROD-0333,2,9.5
ITEM-001153,ORDER-00469,PROD-0379,3,73.7
ITEM-001154,ORDER-00469,PROD-0404,1,198.17
ITEM-001155,ORDER-00470,PROD-0394,2,137.26
ITEM-001156,ORDER-00470,PROD-0319,2,48.51
ITEM-001157,ORDER-00470,PROD-0156,1,19.3
ITEM-001158,ORDER-00471,PROD-0317,3,104.9
ITEM-001159,ORDER-00472,PROD-0458,1,15.08
ITEM-001160,ORDER-00472,PROD-0182,3,160.67
ITEM-001161,ORDER-00472,PROD-0435,2,173.74
ITEM-001162,ORDER-00473,PROD-0410,2,48.19
ITEM-001163,ORDER-00474,PROD-0439,2,42.47
ITEM-001164,ORDER-00474,PROD-0385,1,140.19
ITEM-001165,ORDER-00475,PROD-0374,1,96.25
ITEM-001166,ORDER-00475,PROD-0314,2,198.86
ITEM-001167,ORDER-00475,PROD-0026,2,130.81
ITEM-001168,ORDER-00476,PROD-0265,1,104.57
ITEM-001169,ORDER-00476,PROD-0295,2,173.18
ITEM-001170,ORDER-00477,PROD-0496,3,53.87
ITEM-001171,ORDER-00477,PROD-0434,3,180.3
ITEM-001172,ORDER-00477,PROD-0157,3,19.82
ITEM-001173,ORDER-00478,PROD-0052,1,19.2
ITEM-001174,ORDER-00478,PROD-0352,2,107.79
ITEM-001175,ORDER-00479,PROD-0482,2,120.78
ITEM-001176,ORDER-00479,PROD-0212,1,105.64
ITEM-001177,ORDER-00480,PROD-0436,1,58.7
ITEM-001178,ORDER-00480,PROD-0192,1,185.57
ITEM-001179,ORDER-00481,PROD-0151,1,30.23
ITEM-001180,ORDER-00481,PROD-0017,1,105.23
ITEM-001181,ORDER-00481,PROD-0272,1,116.38
ITEM-001182,ORDER-00482,PROD-0103,1,95.67
ITEM-001183,ORDER-00483,PROD-0222,1,179.75
ITEM-001184,ORDER-00483,PROD-0242,2,143.82
ITEM-001185,ORDER-00483,PROD-0469,2,74.36
ITEM-001186,ORDER-00483,PROD-0247,3,43.4
ITEM-001187,ORDER-00484,PROD-0293,3,152.1
ITEM-001188,ORDER-00484,PROD-0489,1,146.9
ITEM-001189,ORDER-00484,PROD-0232,1,46.27
ITEM-001190,ORDER-00485,PROD-0198,2,155.52
ITEM-001191,ORDER-00485,PROD-0350,3,102.66
ITEM-001192,ORDER-00485,PROD-0239,2,16.49
ITEM-001193,ORDER-00486,PROD-0118,2,57.58
ITEM-001194,ORDER-00486,PROD-0192,3,150.65
ITEM-001195,ORDER-00486,PROD-0276,3,38.62
ITEM-001196,ORDER-00486,PROD-0287,3,17.04
ITEM-001197,ORDER-00487,PROD-0209,2,129.69
ITEM-001198,ORDER-00487,PROD-0116,2,129.7
ITEM-001199,ORDER-00488,PROD-0127,3,109.21
ITEM-001200,ORDER-00489,PROD-0135,3,51.14
ITEM-001201,ORDER-00489,PROD-0447,1,115.94
ITEM-001202,ORDER-00489,PROD-0244,3,16.55
ITEM-001203,ORDER-00490,PROD-0288,2,162.43
ITEM-001204,ORDER-00491,PROD-0003,2,66.98
ITEM-001205,ORDER-00491,PROD-0500,2,123.65
ITEM-001206,ORDER-00491,PROD-0165,3,159.41
ITEM-001207,ORDER-00491,PROD-0408,1,69.85
ITEM-001208,ORDER-00492,PROD-0111,3,41.16
ITEM-001209,ORDER-00493,PROD-0338,3,104.03
ITEM-001210,ORDER-00493,PROD-0108,3,185.05
ITEM-001211,ORDER-00493,PROD-0038,3,41.75
ITEM-001212,ORDER-00493,PROD-0248,2,186.0
ITEM-001213,ORDER-00494,PROD-0052,1,194.21
ITEM-001214,ORDER-00494,PROD-0461,2,24.68
ITEM-001215,ORDER-00495,PROD-0211,1,171.96
ITEM-001216,ORDER-00496,PROD-0237,3,27.68
ITEM-001217,ORDER-00497,PROD-0348,2,185.35
ITEM-001218,ORDER-00497,PROD-0320,3,52.45
ITEM-001219,ORDER-00498,PROD-0460,3,198.63
ITEM-001220,ORDER-00499,PROD-0274,3,85.87
ITEM-001221,ORDER-00499,PROD-0213,1,79.54
ITEM-001222,ORDER-00500,PROD-0053,1,92.14
ITEM-001223,ORDER-00500,PROD-0304,2,151.48
ITEM-001224,ORDER-00500,PROD-0101,1,188.15
ITEM-001225,ORDER-00501,PROD-0276,3,131.32
ITEM-001226,ORDER-00501,PROD-0311,3,107.84
ITEM-001227,ORDER-00501,PROD-0464,3,177.48
ITEM-001228,ORDER-00501,PROD-0443,2,117.07
ITEM-001229,ORDER-00502,PROD-0386,2,159.88
ITEM-001230,ORDER-00503,PROD-0127,3,61.73
ITEM-001231,ORDER-00504,PROD-0139,2,89.35
ITEM-001232,ORDER-00504,PROD-0329,1,6.86
ITEM-001233,ORDER-00505,PROD-0246,2,180.88
ITEM-001234,ORDER-00505,PROD-0317,1,7.86
ITEM-001235,ORDER-00505,PROD-0408,2,75.7
ITEM-001236,ORDER-00505,PROD-0342,3,147.4
ITEM-001237,ORDER-00506,PROD-0036,3,135.19
ITEM-001238,ORDER-00506,PROD-0094,2,118.79
ITEM-001239,ORDER-00506,PROD-0453,1,103.8
ITEM-001240,ORDER-00507,PROD-0289,2,76.7
ITEM-001241,ORDER-00507,PROD-0330,1,180.76
ITEM-001242,ORDER-00507,PROD-0345,1,117.26
ITEM-001243,ORDER-00507,PROD-0052,3,172.15
ITEM-001244,ORDER-00508,PROD-0287,2,6.4
ITEM-001245,ORDER-00508,PROD-0214,2,107.63
ITEM-001246,ORDER-00509,PROD-0412,1,109.45
ITEM-001247,ORDER-00509,PROD-0064,3,127.74
ITEM-001248,ORDER-00509,PROD-0024,2,33.5
ITEM-001249,ORDER-00509,PROD-0180,3,85.67
ITEM-001250,ORDER-00510,PROD-0371,2,174.04
ITEM-001251,ORDER-00510,PROD-0107,2,195.87
ITEM-001252,ORDER-00510,PROD-0362,2,121.46
ITEM-001253,ORDER-00510,PROD-0053,2,130.4
ITEM-001254,ORDER-00511,PROD-0188,3,96.94
ITEM-001255,ORDER-00511,PROD-0198,1,86.64
ITEM-001256,ORDER-00512,PROD-0063,3,197.36
ITEM-001257,ORDER-00513,PROD-0027,3,141.38
ITEM-001258,ORDER-00513,PROD-0301,3,156.9
ITEM-001259,ORDER-00514,PROD-0092,1,139.66
ITEM-001260,ORDER-00514,PROD-0494,2,119.03
ITEM-001261,ORDER-00515,PROD-0011,1,32.92
ITEM-001262,ORDER-00515,PROD-0457,1,5.51
ITEM-001263,ORDER-00515,PROD-0390,2,83.58
ITEM-001264,ORDER-00515,PROD-0049,2,196.63
ITEM-001265,ORDER-00516,PROD-0196,2,166.31
ITEM-001266,ORDER-00517,PROD-0436,3,173.02
ITEM-001267,ORDER-00517,PROD-0348,1,132.49
ITEM-001268,ORDER-00517,PROD-0154,2,169.18
ITEM-001269,ORDER-00517,PROD-0157,2,181.84
ITEM-001270,ORDER-00518,PROD-0488,2,146.41
ITEM-001271,ORDER-00518,PROD-0186,1,191.45
ITEM-001272,ORDER-00518,PROD-0221,1,23.18
ITEM-001273,ORDER-00519,PROD-0378,1,113.6
ITEM-001274,ORDER-00520,PROD-0319,3,142.66
ITEM-001275,ORDER-00521,PROD-0250,1,181.59
ITEM-001276,ORDER-00521,PROD-0332,2,91.81
ITEM-001277,ORDER-00521,PROD-0254,3,52.8
ITEM-001278,ORDER-00521,PROD-0452,2,170.36
ITEM-001279,ORDER-00522,PROD-0310,2,89.39
ITEM-001280,ORDER-00522,PROD-0053,2,138.18
ITEM-001281,ORDER-00522,PROD-0487,1,148.03
ITEM-001282,ORDER-00523,PROD-0393,2,177.95
ITEM-001283,ORDER-00523,PROD-0022,2,138.59
ITEM-001284,ORDER-00523,PROD-0093,3,52.3
ITEM-001285,ORDER-00524,PROD-0303,2,114.15
ITEM-001286,ORDER-00524,PROD-0405,3,162.7
ITEM-001287,ORDER-00524,PROD-0371,3,195.17
ITEM-001288,ORDER-00524,PROD-0079,3,92.06
ITEM-001289,ORDER-00525,PROD-0274,2,114.13
ITEM-001290,ORDER-00525,PROD-0199,3,167.1
ITEM-001291,ORDER-00526,PROD-0255,1,132.96
ITEM-001292,ORDER-00526,PROD-0214,1,120.57
ITEM-001293,ORDER-00526,PROD-0250,3,152.39
ITEM-001294,ORDER-00527,PROD-0340,1,87.92
ITEM-001295,ORDER-00528,PROD-0251,1,100.27
ITEM-001296,ORDER-00528,PROD-0486,2,16.74
ITEM-001297,ORDER-00529,PROD-0331,1,18.04
ITEM-001298,ORDER-00530,PROD-0409,2,116.78
ITEM-001299,ORDER-00530,PROD-0001,1,97.79
ITEM-001300,ORDER-00531,PROD-0344,1,13.92
ITEM-001301,ORDER-00531,PROD-0117,3,161.32
ITEM-001302,ORDER-00532,PROD-0188,2,173.25
ITEM-001303,ORDER-00533,PROD-0320,3,169.49
ITEM-001304,ORDER-00533,PROD-0346,2,117.79
ITEM-001305,ORDER-00534,PROD-0304,2,82.83
ITEM-001306,ORDER-00534,PROD-0417,2,152.65
ITEM-001307,ORDER-00535,PROD-0161,2,109.2
ITEM-001308,ORDER-00535,PROD-0327,1,54.59
ITEM-001309,ORDER-00535,PROD-0380,3,128.44
ITEM-001310,ORDER-00535,PROD-0104,1,85.75
ITEM-001311,ORDER-00536,PROD-0414,3,71.49
ITEM-001312,ORDER-00536,PROD-0121,1,194.99
ITEM-001313,ORDER-00537,PROD-0491,2,111.11
ITEM-001314,ORDER-00537,PROD-0262,2,11.25
ITEM-001315,ORDER-00537,PROD-0422,1,38.44
ITEM-001316,ORDER-00538,PROD-0279,2,46.21
ITEM-001317,ORDER-00538,PROD-0406,3,132.11
ITEM-001318,ORDER-00538,PROD-0228,3,33.03
ITEM-001319,ORDER-00539,PROD-0157,2,145.51
ITEM-001320,ORDER-00539,PROD-0296,2,28.83
ITEM-001321,ORDER-00540,PROD-0497,3,125.88
ITEM-001322,ORDER-00540,PROD-0014,3,8.62
ITEM-001323,ORDER-00540,PROD-0410,1,54.8
ITEM-001324,ORDER-00541,PROD-0356,1,162.71
ITEM-001325,ORDER-00542,PROD-0205,2,90.44
ITEM-001326,ORDER-00542,PROD-0439,2,94.13
ITEM-001327,ORDER-00542,PROD-0140,3,176.95
ITEM-001328,ORDER-00543,PROD-0364,1,94.58
ITEM-001329,ORDER-00543,PROD-0398,1,120.65
ITEM-001330,ORDER-00543,PROD-0227,2,31.38
ITEM-001331,ORDER-00544,PROD-0003,2,187.97
ITEM-001332,ORDER-00544,PROD-0479,3,140.89
ITEM-001333,ORDER-00544,PROD-0343,3,23.6
ITEM-001334,ORDER-00544,PROD-0078,2,140.43
ITEM-001335,ORDER-00545,PROD-0113,3,16.75
ITEM-001336,ORDER-00545,PROD-0304,2,109.69
ITEM-001337,ORDER-00545,PROD-0329,1,125.07
ITEM-001338,ORDER-00545,PROD-0296,3,114.79
ITEM-001339,ORDER-00546,PROD-0174,3,38.22
ITEM-001340,ORDER-00547,PROD-0143,1,139.07
ITEM-001341,ORDER-00547,PROD-0306,3,10.28
ITEM-001342,ORDER-00547,PROD-0175,3,145.51
ITEM-001343,ORDER-00548,PROD-0172,1,106.67
ITEM-001344,ORDER-00549,PROD-0002,2,113.09
ITEM-001345,ORDER-00550,PROD-0482,3,152.49
ITEM-001346,ORDER-00551,PROD-0477,2,19.58
ITEM-001347,ORDER-00551,PROD-0425,2,191.33
ITEM-001348,ORDER-00552,PROD-0408,1,21.9
ITEM-001349,ORDER-00552,PROD-0386,3,56.67
ITEM-001350,ORDER-00552,PROD-0126,2,115.54
ITEM-001351,ORDER-00553,PROD-0436,1,98.47
ITEM-001352,ORDER-00553,PROD-0081,3,193.6
ITEM-001353,ORDER-00553,PROD-0085,3,66.23
ITEM-001354,ORDER-00553,PROD-0393,3,126.9
ITEM-001355,ORDER-00554,PROD-0184,1,8.15
ITEM-001356,ORDER-00555,PROD-0397,3,62.18
ITEM-001357,ORDER-00555,PROD-0432,1,78.28
ITEM-001358,ORDER-00555,PROD-0455,1,83.7
ITEM-001359,ORDER-00555,PROD-0139,3,15.88
ITEM-001360,ORDER-00556,PROD-0041,1,113.47
ITEM-001361,ORDER-00556,PROD-0187,3,193.83
ITEM-001362,ORDER-00556,PROD-0125,3,97.65
ITEM-001363,ORDER-00557,PROD-0221,1,24.33
ITEM-001364,ORDER-00557,PROD-0095,1,131.99
ITEM-001365,ORDER-00557,PROD-0006,1,167.07
ITEM-001366,ORDER-00558,PROD-0242,3,196.39
ITEM-001367,ORDER-00558,PROD-0073,2,198.04
ITEM-001368,ORDER-00558,PROD-0422,2,95.46
ITEM-001369,ORDER-00559,PROD-0037,2,184.6
ITEM-001370,ORDER-00559,PROD-0224,1,112.48
ITEM-001371,ORDER-00560,PROD-0499,3,84.39
ITEM-001372,ORDER-00560,PROD-0315,3,86.29
ITEM-001373,ORDER-00560,PROD-0497,1,75.45
ITEM-001374,ORDER-00561,PROD-0199,3,123.45
ITEM-001375,ORDER-00561,PROD-0257,2,92.45
ITEM-001376,ORDER-00561,PROD-0116,1,40.08
ITEM-001377,ORDER-00562,PROD-0004,3,47.03
ITEM-001378,ORDER-00562,PROD-0224,3,114.94
ITEM-001379,ORDER-00563,PROD-0358,3,42.79
ITEM-001380,ORDER-00563,PROD-0296,2,122.75
ITEM-001381,ORDER-00563,PROD-0213,3,162.79
ITEM-001382,ORDER-00564,PROD-0333,3,192.31
ITEM-001383,ORDER-00564,PROD-0321,3,63.75
ITEM-001384,ORDER-00565,PROD-0476,1,169.04
ITEM-001385,ORDER-00565,PROD-0278,1,95.07
ITEM-001386,ORDER-00566,PROD-0418,2,187.55
ITEM-001387,ORDER-00567,PROD-0263,2,149.82
ITEM-001388,ORDER-00567,PROD-0315,3,41.15
ITEM-001389,ORDER-00568,PROD-0304,2,178.22
ITEM-001390,ORDER-00568,PROD-0223,3,87.27
ITEM-001391,ORDER-00568,PROD-0141,3,116.31
ITEM-001392,ORDER-00569,PROD-0135,2,93.27
ITEM-001393,ORDER-00570,PROD-0331,1,20.99
ITEM-001394,ORDER-00570,PROD-0465,1,169.65
ITEM-001395,ORDER-00571,PROD-0303,2,146.31
ITEM-001396,ORDER-00572,PROD-0216,3,79.76
ITEM-001397,ORDER-00573,PROD-0448,2,15.98
ITEM-001398,ORDER-00573,PROD-0389,1,142.24
ITEM-001399,ORDER-00573,PROD-0075,2,119.18
ITEM-001400,ORDER-00573,PROD-0178,3,143.8
ITEM-001401,ORDER-00574,PROD-0236,2,6.25
ITEM-001402,ORDER-00574,PROD-0238,1,196.85
ITEM-001403,ORDER-00574,PROD-0460,2,166.29
ITEM-001404,ORDER-00575,PROD-0075,1,158.42
ITEM-001405,ORDER-00575,PROD-0358,3,149.51
ITEM-001406,ORDER-00576,PROD-0302,2,69.06
ITEM-001407,ORDER-00576,PROD-0270,1,62.07
ITEM-001408,ORDER-00577,PROD-0447,1,118.65
ITEM-001409,ORDER-00577,PROD-0294,2,176.81
ITEM-001410,ORDER-00577,PROD-0462,3,74.46
ITEM-001411,ORDER-00578,PROD-0170,2,56.86
ITEM-001412,ORDER-00579,PROD-0087,2,117.52
ITEM-001413,ORDER-00579,PROD-0056,1,123.4
ITEM-001414,ORDER-00580,PROD-0177,3,68.35
ITEM-001415,ORDER-00580,PROD-0015,3,17.37
ITEM-001416,ORDER-00580,PROD-0069,2,135.44
ITEM-001417,ORDER-00581,PROD-0173,2,126.11
ITEM-001418,ORDER-00581,PROD-0471,2,64.18
ITEM-001419,ORDER-00581,PROD-0492,3,108.16
ITEM-001420,ORDER-00582,PROD-0196,2,123.46
ITEM-001421,ORDER-00582,PROD-0194,1,19.82
ITEM-001422,ORDER-00582,PROD-0062,2,104.81
ITEM-001423,ORDER-00582,PROD-0149,2,159.86
ITEM-001424,ORDER-00583,PROD-0052,1,15.51
ITEM-001425,ORDER-00583,PROD-0256,1,6.13
ITEM-001426,ORDER-00584,PROD-0339,1,161.86
ITEM-001427,ORDER-00584,PROD-0243,3,105.85
ITEM-001428,ORDER-00584,PROD-0381,2,141.94
ITEM-001429,ORDER-00585,PROD-0269,2,17.0
ITEM-001430,ORDER-00585,PROD-0005,1,92.87
ITEM-001431,ORDER-00585,PROD-0438,3,72.97
ITEM-001432,ORDER-00586,PROD-0473,2,68.53
ITEM-001433,ORDER-00586,PROD-0381,3,161.47
ITEM-001434,ORDER-00586,PROD-0135,3,13.29
ITEM-001435,ORDER-00586,PROD-0010,2,171.91
ITEM-001436,ORDER-00587,PROD-0318,3,190.1
ITEM-001437,ORDER-00587,PROD-0404,1,8.96
ITEM-001438,ORDER-00587,PROD-0372,3,85.74
ITEM-001439,ORDER-00588,PROD-0112,3,17.38
ITEM-001440,ORDER-00588,PROD-0442,1,41.27
ITEM-001441,ORDER-00589,PROD-0209,2,166.85
ITEM-001442,ORDER-00589,PROD-0399,2,140.88
ITEM-001443,ORDER-00589,PROD-0281,2,159.79
